order_id,customer_id,order_date,status,region_code
462,360.0,2025-05-08 22:36:55,DELIVERED,EAST
463,25.0,2025-10-16 06:09:29,PLACED,SOUTH
464,125.0,2026-06-24 03:58:24,PLACED,NORTH
465,134.0,2025-12-17 19:13:23,RETURNED,SOUTH
466,189.0,2025-09-02 14:24:18,CANCELLED,NORTH
467,284.0,2024-08-23 04:43:18,DELIVERED,EAST
468,76.0,2025-02-03 20:12:35,PLACED,WEST
469,62.0,2024-11-29 17:08:48,DELIVERED,SOUTH
470,504.0,2024-09-05 02:41:27,SHIPPED,WEST
471,504.0,2025-02-26 00:33:16,RETURNED,WEST
472,109.0,2024-12-23 07:24:14,DELIVERED,NORTH
473,UNKNOWN,2026-03-25 09:41:53,DELIVERED,WEST
474,UNKNOWN,2026-01-12 10:21:24,PLACED,NORTH
475,273.0,2025-11-12 09:51:24,DELIVERED,WEST
476,528.0,2025-02-16 03:12:40,CANCELLED,WEST
477,72.0,2024-08-30 15:44:20,PLACED,WEST
478,494.0,2025-07-16 13:39:22,RETURNED,EAST
479,311.0,2025-12-10 23:43:46,PLACED,EAST
480,349.0,2024-07-26 21:31:07,CANCELLED,EAST
481,181.0,2024-09-10 03:37:52,CANCELLED,SOUTH
482,400.0,2025-05-18 07:01:44,DELIVERED,WEST
483,449.0,2025-12-15 08:24:00,SHIPPED,NORTH
484,245.0,2025-02-16 03:45:01,PLACED,EAST
485,461.0,2025-12-17 09:01:54,PLACED,NORTH
486,346.0,2026-05-13 06:08:08,PLACED,WEST
487,536.0,2026-06-29 11:15:56,RETURNED,SOUTH
488,239.0,2025-12-15 03:19:16,PLACED,SOUTH
489,20.0,2025-04-26 05:07:47,RETURNED,NORTH
490,134.0,2026-05-22 17:32:51,PLACED,EAST
491,100.0,2024-10-12 05:24:01,SHIPPED,NORTH
492,109.0,2024-08-04 05:48:14,RETURNED,SOUTH
493,208.0,2025-03-04 14:40:15,CANCELLED,EAST
494,590.0,2026-05-25 03:51:39,DELIVERED,SOUTH
495,178.0,2026-06-06 13:58:15,PLACED,EAST
496,426.0,2025-12-06 20:03:34,DELIVERED,SOUTH
497,596.0,2025-05-16 15:28:24,PLACED,WEST
498,17.0,2025-01-15 23:27:13,PLACED,NORTH
499,UNKNOWN,2025-05-12 02:56:35,RETURNED,EAST
500,488.0,2025-08-19 10:02:13,SHIPPED,SOUTH
501,536.0,2026-01-22 15:42:59,SHIPPED,SOUTH
502,39.0,2024-10-05 18:54:21,CANCELLED,NORTH
503,309.0,2026-06-22 11:33:17,PLACED,SOUTH
504,543.0,2025-03-22 10:41:01,RETURNED,EAST
505,553.0,2025-07-31 20:54:56,CANCELLED,SOUTH
506,199.0,2026-05-24 15:58:24,SHIPPED,WEST
507,164.0,2025-10-27 05:01:42,PLACED,NORTH
508,292.0,2025-09-06 07:10:01,DELIVERED,EAST
509,465.0,2024-09-26 18:58:57,PLACED,SOUTH
510,30.0,2024-12-12 05:13:49,PLACED,NORTH
511,456.0,2024-12-21 21:27:38,DELIVERED,WEST
512,334.0,2025-08-13 06:57:57,PLACED,EAST
513,243.0,2025-07-11 03:38:27,SHIPPED,WEST
514,76.0,2025-09-28 22:07:53,CANCELLED,NORTH
515,149.0,2026-07-09 22:34:24,RETURNED,WEST
516,383.0,2026-01-24 19:32:48,SHIPPED,EAST
517,208.0,2024-08-06 02:43:56,PLACED,NORTH
518,114.0,2024-08-20 07:11:48,CANCELLED,WEST
519,352.0,2025-01-28 13:52:55,DELIVERED,SOUTH
520,175.0,2026-07-06 18:31:09,RETURNED,SOUTH
521,535.0,2025-09-04 15:10:33,SHIPPED,WEST
522,286.0,2025-03-14 06:25:09,CANCELLED,SOUTH
523,445.0,2025-04-05 12:20:49,RETURNED,SOUTH
524,6.0,2025-08-04 23:10:06,PLACED,NORTH
525,517.0,2025-05-21 23:39:44,RETURNED,WEST
526,101.0,2026-02-18 14:36:25,SHIPPED,NORTH
527,13.0,2024-11-19 08:56:54,CANCELLED,SOUTH
528,303.0,2024-08-03 16:38:29,PLACED,NORTH
529,313.0,2025-04-15 18:36:15,CANCELLED,NORTH
530,475.0,2026-01-02 22:38:47,CANCELLED,SOUTH
531,380.0,2025-04-19 18:17:37,PLACED,NORTH
532,341.0,2025-04-22 10:53:12,DELIVERED,WEST
533,556.0,2025-11-18 01:18:30,SHIPPED,NORTH
534,344.0,2025-03-12 05:55:38,PLACED,EAST
535,114.0,2025-01-19 21:20:03,CANCELLED,NORTH
536,180.0,2025-08-13 18:09:46,PLACED,SOUTH
537,343.0,2025-02-19 16:54:07,PLACED,WEST
538,595.0,2026-04-12 00:56:17,SHIPPED,SOUTH
539,274.0,2024-09-06 14:06:10,CANCELLED,EAST
540,382.0,2025-11-18 11:46:24,CANCELLED,NORTH
541,545.0,2025-02-05 13:38:59,RETURNED,EAST
542,377.0,2026-06-02 21:53:23,PLACED,SOUTH
543,469.0,2025-05-17 03:32:28,CANCELLED,SOUTH
544,79.0,2026-06-12 00:27:22,DELIVERED,NORTH
545,509.0,2026-04-14 08:13:27,SHIPPED,NORTH
546,555.0,2024-08-12 07:26:32,CANCELLED,EAST
547,22.0,2025-09-24 10:58:39,PLACED,NORTH
548,238.0,2025-02-23 01:21:00,RETURNED,EAST
549,352.0,2025-01-11 15:19:28,DELIVERED,WEST
550,543.0,2024-11-15 06:12:13,CANCELLED,WEST
551,136.0,2025-04-11 21:30:50,DELIVERED,SOUTH
552,233.0,2026-06-17 06:43:06,DELIVERED,NORTH
553,292.0,2025-05-21 13:20:58,SHIPPED,SOUTH
554,293.0,2025-12-12 16:15:14,SHIPPED,SOUTH
555,120.0,2024-11-04 00:52:58,DELIVERED,SOUTH
556,379.0,2024-09-26 14:46:33,RETURNED,NORTH
557,353.0,2026-02-07 08:17:16,CANCELLED,SOUTH
558,125.0,2025-05-13 07:00:55,CANCELLED,WEST
559,470.0,2025-08-28 21:02:32,SHIPPED,NORTH
560,560.0,2025-12-29 00:53:57,DELIVERED,EAST
561,297.0,2025-11-08 03:01:25,RETURNED,SOUTH
562,453.0,2026-05-29 06:29:34,PLACED,WEST
563,143.0,2025-11-18 06:46:55,PLACED,EAST
564,UNKNOWN,2026-01-04 15:52:49,SHIPPED,WEST
565,335.0,2025-01-13 01:43:23,SHIPPED,SOUTH
566,285.0,2025-06-09 13:48:56,PLACED,WEST
567,90.0,2025-01-23 02:48:30,CANCELLED,SOUTH
568,524.0,2025-10-08 09:45:41,DELIVERED,WEST
569,438.0,2024-11-16 01:36:32,DELIVERED,NORTH
570,360.0,2025-06-16 16:02:31,CANCELLED,NORTH
571,455.0,2025-03-20 01:23:42,CANCELLED,WEST
572,435.0,2026-06-27 00:51:18,CANCELLED,SOUTH
573,89.0,2025-11-02 15:03:08,DELIVERED,WEST
574,538.0,2025-04-02 04:28:14,PLACED,WEST
575,420.0,2025-07-04 07:16:43,DELIVERED,WEST
576,474.0,2025-09-14 14:07:41,SHIPPED,SOUTH
577,391.0,2024-10-30 18:34:08,CANCELLED,NORTH
578,310.0,2024-12-28 00:23:35,DELIVERED,WEST
579,475.0,2025-12-09 05:07:48,PLACED,SOUTH
580,484.0,2024-11-05 01:24:43,DELIVERED,WEST
581,251.0,2025-10-14 17:21:20,DELIVERED,WEST
582,69.0,2025-09-13 21:43:30,DELIVERED,WEST
583,265.0,2026-01-02 17:44:56,CANCELLED,NORTH
584,590.0,2026-04-02 21:11:51,DELIVERED,SOUTH
585,150.0,2024-12-24 13:29:39,SHIPPED,EAST
586,280.0,2026-05-21 09:57:28,DELIVERED,NORTH
587,543.0,2024-11-04 16:42:31,PLACED,SOUTH
588,188.0,2025-03-17 10:18:21,RETURNED,SOUTH
589,324.0,2026-01-06 05:19:36,DELIVERED,EAST
590,372.0,2026-01-19 02:51:11,RETURNED,EAST
591,14.0,2026-06-18 10:04:52,DELIVERED,EAST
592,422.0,2025-08-31 06:36:00,SHIPPED,NORTH
593,516.0,2026-06-26 21:38:10,SHIPPED,NORTH
594,79.0,2024-11-02 11:26:51,SHIPPED,NORTH
595,320.0,2025-06-19 11:08:16,SHIPPED,WEST
596,536.0,2026-06-26 11:11:07,DELIVERED,SOUTH
597,30.0,2026-03-10 12:55:50,PLACED,SOUTH
598,146.0,2024-11-10 03:59:42,DELIVERED,SOUTH
599,81.0,2025-12-12 03:12:17,PLACED,NORTH
600,UNKNOWN,2026-07-15 03:05:49,CANCELLED,NORTH
601,34.0,2025-10-02 03:37:08,RETURNED,NORTH
602,260.0,2026-07-02 18:22:02,DELIVERED,NORTH
603,127.0,2024-11-20 04:23:06,SHIPPED,SOUTH
604,360.0,2025-03-24 00:43:00,SHIPPED,EAST
605,357.0,2024-09-11 02:18:13,RETURNED,SOUTH
606,70.0,2025-09-26 07:44:04,RETURNED,NORTH
607,197.0,2025-09-07 09:16:53,SHIPPED,NORTH
608,102.0,2026-01-30 05:30:05,RETURNED,WEST
609,190.0,2024-10-20 09:03:26,PLACED,SOUTH
610,389.0,2024-12-10 10:41:15,RETURNED,SOUTH
611,322.0,2025-03-24 02:36:23,PLACED,SOUTH
612,370.0,2026-05-03 11:59:31,RETURNED,NORTH
613,506.0,2026-06-03 15:48:05,DELIVERED,WEST
614,320.0,2024-11-10 10:54:01,CANCELLED,SOUTH
615,298.0,2026-02-05 03:54:11,CANCELLED,SOUTH
616,488.0,2024-08-12 07:46:03,DELIVERED,SOUTH
617,UNKNOWN,2026-03-06 22:54:04,PLACED,WEST
618,88.0,2025-03-24 22:55:22,CANCELLED,WEST
619,105.0,2026-06-04 01:00:21,SHIPPED,NORTH
620,204.0,2025-06-07 00:25:34,RETURNED,WEST
621,435.0,2025-06-04 20:26:48,DELIVERED,EAST
622,410.0,2025-03-13 00:58:36,RETURNED,WEST
623,524.0,2025-06-29 12:21:37,CANCELLED,NORTH
624,502.0,2026-02-19 13:19:51,SHIPPED,NORTH
625,55.0,2026-07-15 16:51:54,CANCELLED,NORTH
626,392.0,2026-04-19 15:43:43,DELIVERED,SOUTH
627,99.0,2026-06-14 21:57:04,RETURNED,WEST
628,207.0,2025-11-27 01:51:15,CANCELLED,WEST
629,556.0,2026-07-15 07:11:59,RETURNED,NORTH
630,33.0,2026-02-13 21:48:22,PLACED,WEST
631,386.0,2025-02-18 02:05:19,PLACED,NORTH
632,311.0,2024-11-15 10:50:35,SHIPPED,WEST
633,320.0,2026-03-17 13:46:55,CANCELLED,NORTH
634,503.0,2024-12-13 09:29:40,RETURNED,WEST
635,161.0,2024-10-11 08:31:19,CANCELLED,EAST
636,387.0,2024-10-30 14:21:04,DELIVERED,EAST
637,29.0,2024-12-10 22:04:57,SHIPPED,EAST
638,598.0,2024-08-09 18:31:42,DELIVERED,WEST
639,354.0,2026-03-04 15:12:34,CANCELLED,EAST
640,251.0,2025-11-07 18:19:19,DELIVERED,NORTH
641,68.0,2025-11-11 14:52:29,PLACED,EAST
642,552.0,2025-02-12 16:50:16,CANCELLED,WEST
643,432.0,2025-11-02 19:26:40,CANCELLED,NORTH
644,387.0,2025-10-03 20:36:27,DELIVERED,NORTH
645,103.0,2025-11-08 01:24:49,SHIPPED,EAST
646,348.0,2025-01-15 18:39:28,DELIVERED,EAST
647,207.0,2025-10-26 15:07:38,PLACED,SOUTH
648,49.0,2025-01-16 18:21:16,RETURNED,WEST
649,95.0,2025-01-15 18:40:37,RETURNED,NORTH
650,280.0,2026-01-05 07:48:39,RETURNED,WEST
651,356.0,2024-08-09 16:24:30,DELIVERED,EAST
652,553.0,2025-04-25 11:16:30,CANCELLED,WEST
653,528.0,2024-09-20 03:41:15,RETURNED,SOUTH
654,529.0,2026-01-05 22:02:29,RETURNED,WEST
655,479.0,2026-03-18 03:10:23,RETURNED,WEST
656,62.0,2025-07-25 14:40:03,DELIVERED,WEST
657,155.0,2024-11-01 13:42:51,DELIVERED,WEST
658,66.0,2025-08-14 14:10:02,CANCELLED,EAST
659,165.0,2026-05-08 15:19:05,RETURNED,SOUTH
660,117.0,2025-11-02 02:48:09,PLACED,SOUTH
661,318.0,2025-07-19 12:32:35,RETURNED,WEST
662,38.0,2026-01-24 11:09:24,DELIVERED,SOUTH
663,UNKNOWN,2025-12-06 22:59:37,DELIVERED,SOUTH
664,44.0,2025-05-06 21:16:00,CANCELLED,NORTH
665,86.0,2024-12-10 07:43:42,DELIVERED,NORTH
666,417.0,2026-05-13 07:00:08,PLACED,WEST
667,144.0,2025-05-17 08:56:29,RETURNED,NORTH
668,595.0,2025-08-06 03:22:05,RETURNED,EAST
669,93.0,2025-07-23 11:18:18,PLACED,EAST
670,599.0,2024-11-04 05:34:52,SHIPPED,WEST
671,110.0,2024-11-24 15:21:27,DELIVERED,WEST
672,58.0,2024-12-17 12:46:57,DELIVERED,NORTH
673,434.0,2025-01-12 04:11:38,SHIPPED,EAST
674,149.0,2024-08-14 10:57:38,DELIVERED,EAST
675,UNKNOWN,2025-06-02 18:48:44,RETURNED,NORTH
676,56.0,2026-03-06 06:11:43,SHIPPED,EAST
677,317.0,2024-08-01 02:02:39,DELIVERED,NORTH
678,243.0,2026-07-09 05:31:07,CANCELLED,NORTH
679,403.0,2025-02-15 00:41:20,DELIVERED,EAST
680,242.0,2025-06-06 05:51:25,SHIPPED,WEST
681,417.0,2025-01-09 06:52:10,DELIVERED,NORTH
682,504.0,2026-02-17 00:52:33,CANCELLED,EAST
683,103.0,2025-12-23 20:49:33,DELIVERED,NORTH
684,561.0,2024-12-24 23:15:00,CANCELLED,NORTH
685,189.0,2026-03-01 00:08:16,SHIPPED,NORTH
686,313.0,2024-12-26 07:28:20,PLACED,NORTH
687,529.0,2024-09-09 19:01:43,SHIPPED,WEST
688,328.0,2024-12-04 23:08:06,SHIPPED,EAST
689,336.0,2026-07-10 12:36:52,SHIPPED,NORTH
690,187.0,2025-06-26 15:01:40,CANCELLED,SOUTH
691,UNKNOWN,2026-05-24 22:36:52,RETURNED,SOUTH
692,474.0,2025-11-11 16:58:42,SHIPPED,NORTH
693,440.0,2025-08-04 23:21:21,SHIPPED,NORTH
694,175.0,2026-01-05 16:50:54,PLACED,NORTH
695,446.0,2025-03-29 18:39:06,CANCELLED,WEST
696,209.0,2026-05-24 16:00:49,DELIVERED,EAST
697,392.0,2025-07-10 19:24:50,SHIPPED,SOUTH
698,290.0,2026-06-09 19:58:39,SHIPPED,WEST
699,150.0,2025-01-28 02:32:33,DELIVERED,SOUTH
700,255.0,2025-06-17 12:22:26,CANCELLED,NORTH
701,UNKNOWN,2025-05-30 21:25:18,DELIVERED,WEST
702,393.0,2026-03-15 07:50:58,RETURNED,EAST
703,571.0,2024-08-21 21:51:23,DELIVERED,SOUTH
704,363.0,2025-11-04 14:47:38,RETURNED,NORTH
705,UNKNOWN,2026-02-11 13:44:10,CANCELLED,EAST
706,380.0,2026-04-21 16:45:20,RETURNED,NORTH
707,267.0,2025-05-11 20:50:48,CANCELLED,EAST
708,136.0,2026-01-30 19:40:35,RETURNED,WEST
709,120.0,2025-03-20 10:59:25,SHIPPED,WEST
710,288.0,2025-05-22 13:39:36,CANCELLED,EAST
711,270.0,2025-11-07 09:26:07,DELIVERED,EAST
712,169.0,2026-07-19 20:58:50,CANCELLED,SOUTH
713,451.0,2026-02-17 02:45:44,SHIPPED,NORTH
714,37.0,2025-10-07 15:47:21,SHIPPED,WEST
715,507.0,2025-10-24 15:30:02,DELIVERED,WEST
716,116.0,2025-09-09 20:53:37,SHIPPED,NORTH
717,209.0,2025-09-01 09:09:54,SHIPPED,SOUTH
718,280.0,2025-11-30 14:36:20,RETURNED,SOUTH
719,5.0,2026-05-31 15:56:10,RETURNED,SOUTH
720,79.0,2026-01-18 07:46:03,CANCELLED,NORTH
721,27.0,2026-03-23 15:24:28,PLACED,WEST
722,109.0,2024-08-19 08:04:24,SHIPPED,NORTH
723,492.0,2025-08-28 19:45:39,DELIVERED,NORTH
724,45.0,2024-10-13 07:57:42,CANCELLED,EAST
725,583.0,2025-07-06 04:46:16,PLACED,EAST
726,57.0,2025-07-10 07:23:58,RETURNED,WEST
727,262.0,2026-04-23 18:44:38,CANCELLED,NORTH
728,UNKNOWN,2026-06-02 04:55:14,CANCELLED,WEST
729,158.0,2024-08-22 08:50:53,CANCELLED,WEST
730,318.0,2026-06-02 05:09:44,RETURNED,SOUTH
731,99.0,2025-01-27 06:44:30,RETURNED,SOUTH
732,398.0,2025-08-27 07:28:35,RETURNED,WEST
733,433.0,2025-09-11 04:45:57,RETURNED,SOUTH
734,437.0,2025-05-23 16:53:07,RETURNED,EAST
735,230.0,2026-02-11 10:43:19,SHIPPED,WEST
736,538.0,2024-08-19 21:51:41,CANCELLED,WEST
737,490.0,2025-09-26 14:27:27,SHIPPED,EAST
738,536.0,2025-05-17 07:46:39,RETURNED,NORTH
739,47.0,2025-08-25 07:27:25,RETURNED,WEST
740,476.0,2026-03-06 17:46:19,RETURNED,EAST
741,600.0,2025-11-22 06:17:57,RETURNED,NORTH
742,474.0,2024-08-27 17:05:31,SHIPPED,WEST
743,UNKNOWN,2024-12-14 21:13:30,DELIVERED,EAST
744,466.0,2025-03-03 14:08:06,CANCELLED,EAST
745,192.0,2025-06-26 20:02:11,PLACED,EAST
746,109.0,2025-05-25 14:09:34,PLACED,NORTH
747,14.0,2026-06-07 08:31:26,CANCELLED,WEST
748,499.0,2025-03-13 23:27:32,RETURNED,EAST
749,405.0,2026-03-13 08:32:35,PLACED,SOUTH
750,196.0,2026-04-24 06:07:55,PLACED,SOUTH
751,215.0,2025-02-27 11:59:33,SHIPPED,SOUTH
752,552.0,2025-07-13 18:17:34,DELIVERED,WEST
753,433.0,2024-11-26 17:41:36,SHIPPED,SOUTH
754,456.0,2025-06-13 13:25:27,CANCELLED,NORTH
755,600.0,2025-03-06 02:32:23,DELIVERED,WEST
756,9.0,2025-11-08 15:48:34,CANCELLED,WEST
757,593.0,2026-07-04 06:10:18,RETURNED,EAST
758,UNKNOWN,2024-08-31 18:58:54,RETURNED,WEST
759,63.0,2026-01-07 07:48:49,CANCELLED,EAST
760,275.0,2025-08-25 23:10:15,CANCELLED,WEST
761,356.0,2026-06-22 07:53:36,CANCELLED,NORTH
762,197.0,2024-11-07 21:41:49,CANCELLED,SOUTH
763,348.0,2025-07-15 11:53:46,CANCELLED,SOUTH
764,400.0,2026-04-26 00:29:40,DELIVERED,WEST
765,166.0,2025-12-04 06:21:48,DELIVERED,NORTH
766,133.0,2025-07-06 06:25:15,SHIPPED,WEST
767,426.0,2024-09-28 16:05:49,CANCELLED,EAST
768,571.0,2026-02-01 17:16:15,PLACED,EAST
769,366.0,2025-08-13 07:05:45,SHIPPED,NORTH
770,346.0,2024-10-16 07:49:46,RETURNED,SOUTH
771,230.0,2024-12-07 01:20:23,DELIVERED,EAST
772,571.0,2026-03-17 06:45:32,SHIPPED,NORTH
773,449.0,2025-10-18 03:41:41,PLACED,NORTH
774,105.0,2026-07-18 20:48:31,PLACED,NORTH
775,121.0,2026-06-15 01:38:27,DELIVERED,SOUTH
776,453.0,2026-01-12 02:39:59,CANCELLED,NORTH
777,373.0,2025-09-17 19:55:30,SHIPPED,NORTH
778,450.0,2024-11-02 12:27:27,PLACED,SOUTH
779,486.0,2025-05-21 17:27:10,RETURNED,SOUTH
780,382.0,2025-06-06 15:27:45,CANCELLED,EAST
781,252.0,2025-03-28 15:54:25,RETURNED,WEST
782,142.0,2025-07-05 15:16:47,CANCELLED,WEST
783,529.0,2024-08-08 18:33:13,DELIVERED,NORTH
784,11.0,2024-12-06 08:41:48,RETURNED,NORTH
785,323.0,2025-07-07 19:22:48,SHIPPED,WEST
786,38.0,2025-10-21 22:26:10,SHIPPED,NORTH
787,533.0,2026-06-16 20:19:12,CANCELLED,WEST
788,567.0,2026-01-24 22:37:34,DELIVERED,EAST
789,UNKNOWN,2026-06-16 04:59:08,RETURNED,SOUTH
790,457.0,2024-12-24 06:26:37,RETURNED,WEST
791,415.0,2026-06-05 22:03:13,DELIVERED,NORTH
792,UNKNOWN,2025-07-08 14:04:03,SHIPPED,EAST
793,524.0,2024-09-28 11:13:44,RETURNED,EAST
794,164.0,2025-01-30 16:01:48,RETURNED,EAST
795,312.0,2025-03-29 03:21:00,RETURNED,NORTH
796,382.0,2026-01-08 16:42:20,RETURNED,EAST
797,128.0,2025-12-06 04:29:57,RETURNED,NORTH
798,242.0,2026-06-25 00:53:32,RETURNED,SOUTH
799,292.0,2026-01-24 00:54:56,RETURNED,SOUTH
800,533.0,2026-03-31 01:44:15,PLACED,EAST
801,198.0,2024-11-24 19:13:42,DELIVERED,WEST
802,436.0,2026-01-29 09:38:01,PLACED,NORTH
803,134.0,2026-02-09 23:09:32,CANCELLED,NORTH
804,539.0,2024-10-24 09:11:22,RETURNED,WEST
805,599.0,2024-09-29 06:05:10,CANCELLED,WEST
806,502.0,2024-10-17 02:20:49,CANCELLED,SOUTH
807,131.0,2026-01-19 23:10:42,CANCELLED,SOUTH
808,526.0,2025-07-04 11:33:07,PLACED,SOUTH
809,34.0,2025-11-24 22:07:29,RETURNED,EAST
810,122.0,2025-04-28 07:54:48,CANCELLED,NORTH
811,586.0,2024-09-24 16:23:15,RETURNED,SOUTH
812,313.0,2025-08-31 06:49:14,DELIVERED,EAST
813,147.0,2026-01-20 18:47:48,RETURNED,WEST
814,UNKNOWN,2025-05-14 18:03:57,DELIVERED,SOUTH
815,501.0,2026-02-05 00:04:07,RETURNED,EAST
816,46.0,2026-03-26 20:42:30,RETURNED,EAST
817,346.0,2025-08-21 20:18:44,CANCELLED,SOUTH
818,517.0,2025-11-07 20:01:02,CANCELLED,WEST
819,334.0,2024-11-21 14:54:15,RETURNED,WEST
820,405.0,2025-05-10 13:14:22,PLACED,WEST
821,91.0,2025-09-20 21:20:57,PLACED,EAST
822,127.0,2025-05-12 01:11:14,PLACED,SOUTH
823,555.0,2024-08-23 12:37:37,PLACED,SOUTH
824,515.0,2026-03-09 03:34:07,PLACED,SOUTH
825,282.0,2024-11-30 03:41:06,SHIPPED,WEST
826,547.0,2026-06-28 23:46:57,CANCELLED,NORTH
827,24.0,2025-04-06 18:36:40,SHIPPED,WEST
828,UNKNOWN,2025-10-02 15:41:07,CANCELLED,EAST
829,102.0,2026-05-28 04:28:05,DELIVERED,SOUTH
830,92.0,2025-12-14 16:41:41,CANCELLED,SOUTH
831,334.0,2026-05-21 11:32:20,PLACED,EAST
832,328.0,2024-11-14 00:02:01,DELIVERED,EAST
833,124.0,2024-11-23 08:22:13,SHIPPED,SOUTH
834,517.0,2026-05-26 06:06:35,PLACED,EAST
835,476.0,2024-11-09 17:50:06,PLACED,WEST
836,UNKNOWN,2024-12-06 08:28:35,PLACED,EAST
837,104.0,2026-03-09 20:16:48,RETURNED,SOUTH
838,417.0,2026-01-24 11:41:08,RETURNED,SOUTH
839,146.0,2024-08-29 06:39:18,SHIPPED,SOUTH
840,434.0,2025-06-11 07:43:40,RETURNED,WEST
841,UNKNOWN,2025-03-16 16:51:14,RETURNED,EAST
842,172.0,2025-03-17 19:59:51,CANCELLED,EAST
843,390.0,2026-02-07 13:21:35,SHIPPED,EAST
844,UNKNOWN,2026-03-09 10:28:04,RETURNED,NORTH
845,405.0,2025-07-02 01:00:53,SHIPPED,EAST
846,216.0,2025-03-01 17:25:03,DELIVERED,EAST
847,464.0,2025-11-19 00:05:09,DELIVERED,EAST
848,337.0,2024-12-07 18:34:35,SHIPPED,NORTH
849,5.0,2024-10-19 17:31:23,SHIPPED,WEST
850,501.0,2026-06-18 08:11:37,RETURNED,NORTH
851,80.0,2024-10-30 14:49:12,CANCELLED,NORTH
852,386.0,2024-12-24 23:35:17,DELIVERED,WEST
853,9.0,2024-07-23 04:00:58,DELIVERED,SOUTH
854,227.0,2025-11-15 23:31:26,DELIVERED,EAST
855,311.0,2026-03-06 22:10:13,SHIPPED,SOUTH
856,372.0,2025-02-02 00:29:20,CANCELLED,SOUTH
857,UNKNOWN,2024-07-29 21:43:39,CANCELLED,NORTH
858,583.0,2025-07-11 15:52:37,SHIPPED,SOUTH
859,580.0,2025-08-10 22:36:33,RETURNED,SOUTH
860,132.0,2026-05-15 20:10:34,SHIPPED,EAST
861,234.0,2025-08-11 17:31:24,DELIVERED,SOUTH
862,24.0,2025-09-15 13:45:15,RETURNED,EAST
863,465.0,2026-04-08 14:12:08,CANCELLED,NORTH
864,331.0,2024-07-24 21:21:22,CANCELLED,EAST
865,531.0,2025-11-04 15:48:00,DELIVERED,NORTH
866,230.0,2026-06-06 00:56:00,CANCELLED,WEST
867,402.0,2025-08-07 17:02:46,PLACED,NORTH
868,232.0,2025-01-21 04:31:56,CANCELLED,NORTH
869,202.0,2025-01-04 20:58:47,DELIVERED,NORTH
870,100.0,2025-10-20 19:20:51,CANCELLED,NORTH
871,343.0,2025-12-14 15:34:54,SHIPPED,NORTH
872,349.0,2025-07-24 22:04:21,DELIVERED,SOUTH
873,450.0,2025-07-07 20:27:24,CANCELLED,NORTH
874,63.0,2025-06-03 23:56:02,CANCELLED,EAST
875,67.0,2025-06-28 15:18:43,PLACED,WEST
876,443.0,2024-09-20 02:22:23,PLACED,NORTH
877,391.0,2025-10-30 09:38:50,RETURNED,WEST
878,11.0,2025-10-29 12:52:20,CANCELLED,WEST
879,104.0,2024-07-25 12:41:18,PLACED,WEST
880,198.0,2025-01-26 11:56:32,PLACED,NORTH
881,199.0,2026-06-05 14:57:33,SHIPPED,EAST
882,493.0,2025-09-18 13:20:43,CANCELLED,SOUTH
883,46.0,2025-02-21 10:33:33,DELIVERED,WEST
884,367.0,2025-11-13 19:26:04,RETURNED,SOUTH
885,317.0,2025-11-20 16:46:19,DELIVERED,EAST
886,531.0,2025-09-26 11:37:06,SHIPPED,NORTH
887,573.0,2026-04-18 10:19:44,CANCELLED,EAST
888,206.0,2026-04-22 09:58:48,SHIPPED,NORTH
889,488.0,2024-12-28 16:48:13,CANCELLED,EAST
890,580.0,2024-08-27 10:04:15,RETURNED,EAST
891,167.0,2024-12-10 23:49:31,PLACED,WEST
892,4.0,2024-11-12 13:51:13,SHIPPED,WEST
893,245.0,2024-09-01 04:37:28,DELIVERED,WEST
894,189.0,2025-12-09 20:07:19,PLACED,EAST
895,UNKNOWN,2025-04-17 12:21:34,RETURNED,NORTH
896,451.0,2024-08-17 22:41:18,RETURNED,EAST
897,UNKNOWN,2024-11-10 08:08:01,SHIPPED,EAST
898,269.0,2026-05-14 14:41:23,DELIVERED,SOUTH
899,23.0,2024-08-14 14:44:10,DELIVERED,NORTH
900,UNKNOWN,2025-12-20 11:52:30,CANCELLED,NORTH
901,216.0,2025-10-12 10:35:15,SHIPPED,EAST
902,176.0,2026-05-02 07:52:46,RETURNED,WEST
903,67.0,2025-11-01 00:12:52,SHIPPED,SOUTH
904,388.0,2025-03-09 05:30:43,DELIVERED,WEST
905,251.0,2025-04-03 14:30:58,RETURNED,SOUTH
906,302.0,2026-07-05 07:22:21,DELIVERED,SOUTH
907,287.0,2024-09-26 13:03:17,RETURNED,WEST
908,84.0,2024-08-27 12:10:09,RETURNED,NORTH
909,398.0,2024-10-12 23:58:16,RETURNED,EAST
910,476.0,2025-06-09 06:47:55,DELIVERED,WEST
911,507.0,2024-12-05 20:56:57,RETURNED,WEST
912,598.0,2024-11-22 17:39:53,SHIPPED,SOUTH
913,463.0,2025-12-24 10:49:59,CANCELLED,SOUTH
914,387.0,2025-02-26 07:23:45,DELIVERED,EAST
915,138.0,2025-11-07 01:41:49,DELIVERED,WEST
916,236.0,2025-12-15 18:41:09,CANCELLED,EAST
917,479.0,2026-01-08 12:54:23,DELIVERED,WEST
918,392.0,2026-01-15 00:14:54,CANCELLED,SOUTH
919,78.0,2025-10-25 13:11:02,PLACED,EAST
920,526.0,2025-10-07 22:16:44,PLACED,EAST
